accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  0961, 06, 00, 07, 00, 03, 00, 07, 00, 08, 00, 02, 00, 07, 00, 08, 00
  0962, e1, 9c, 00, c0, 1b, 01, 00, 04, 00, 05, 00, ff, ff, 06, 00, fa
  0963, ff, 03, 00, 02, 00, f2, ff, 00, 00, 04, 00, f9, ff, fc, ff, 00
  0964, 00, f5, ff, f8, ff, ff, ff, fa, ff, f7, ff, 05, 00, f0, ff, ff
  0965, ff, fe, ff, eb, ff, f9, ff, fa, ff, eb, ff, f9, ff, ff, ff, f2
  0966, ff, f9, ff, f7, ff, f3, ff, f1, ff, fe, ff, f4, ff, f8, ff, f8
  0967, ff, f7, ff, fa, ff, f9, ff, fa, ff, f8, ff, f6, ff, fe, ff, f8
  0968, ff, fe, ff, ff, ff, fe, ff, fe, ff, 01, 00, 04, 00, fc, ff, fe
  0969, ff, fe, ff, fd, ff, 07, 00, 01, 00, 03, 00, 03, 00, 01, 00, 01
  096a, 00, 05, 00, ff, ff, 07, 00, 00, 00, 03, 00, 08, 00, fe, ff, 09
  096b, 00, 03, 00, fa, ff, 08, 00, 04, 00, fc, ff, fd, ff, 0b, 00, f8
  096c, ff, 02, 00, 0c, 00, fb, ff, 04, 00, 06, 00, f6, ff, 01, 00, 04
  096d, 00, f8, ff, 01, 00, ff, ff, fa, ff, f3, ff, 03, 00, f6, ff, fb
  096e, ff, 0b, 00, f8, ff, fc, ff, fe, ff, f7, ff, fb, ff, fb, ff, fb
  096f, ff, fc, ff, fc, ff, 02, 00, fe, ff, fc, ff, ff, ff, fc, ff, fd
  0970, ff, 02, 00, 04, 00, fd, ff, 02, 00, 08, 00, fb, ff, 04, 00, 0d
  0971, 00, ff, ff, 07, 00, 0a, 00, 00, 00, 07, 00, 04, 00, 03, 00, 04
  0972, 00, 0a, 00, 01, 00, 01, 00, 08, 00, 01, 00, 00, 00, 0b, 00, 06
  0973, 00, 02, 00, 08, 00, fe, ff, fd, ff, 0c, 00, 08, 00, fd, ff, 0d
  0974, 00, 05, 00, fe, ff, 0c, 00, fd, ff, 00, 00, 0a, 00, 01, 00, fc
  0975, ff, 08, 00, 01, 00, ff, ff, 06, 00, 01, 00, f9, ff, 05, 00, 03
  0976, 00, fc, ff, 08, 00, 05, 00, 00, 00, ff, ff, 01, 00, ff, ff, 05
  0977, 00, fe, ff, fa, ff, fa, ff, fb, ff, 01, 00, 02, 00, 02, 00, ff
  0978, ff, fe, ff, fe, ff, 08, 00, fd, ff, 00, 00, 06, 00, ff, ff, 01
  0979, 00, 03, 00, fc, ff, 02, 00, 07, 00, 03, 00, 02, 00, 0b, 00, 04
  097a, 00, ff, ff, 05, 00, 09, 00, fc, ff, 01, 00, 09, 00, fe, ff, 08
  097b, 00, 06, 00, 03, 00, ff, ff, 0d, 00, 03, 00, 03, 00, 11, 00, 03
  097c, 00, 02, 00, 11, 00, 00, 00, 06, 00, 09, 00, ff, ff, 04, 00, 0a
  097d, 00, 01, 00, 01, 00, 0e, 00, 05, 00, ff, ff, 0c, 00, fc, ff, 01
  097e, 00, 07, 00, 00, 00, 05, 00, 00, 00, 01, 00, fa, ff, 05, 00, 00
  097f, 00, 02, 00, 08, 00, 02, 00, ff, ff, 00, 00, fe, ff, 01, 00, fc
  0980, ff, 02, 00, ff, ff, fa, ff, ff, ff, ff, ff, f5, ff, 01, 00, 00
  0981, 00, fe, ff, fc, ff, 01, 00, f8, ff, fa, ff, 02, 00, fb, ff, fa
  0982, ff, 06, 00, f4, ff, 00, 00, fe, ff, f2, ff, ff, ff, 03, 00, fc
  0983, ff, fc, ff, 03, 00, fe, ff, fd, ff, 05, 00, fe, ff, fd, ff, 0b
  0984, 00, fc, ff, ff, ff, 08, 00, 04, 00, ff, ff, 05, 00, 08, 00, fd
  0985, ff, 0a, 00, 08, 00, 02, 00, 0b, 00, 09, 00, ff, ff, 08, 00, 04
  0986, 00, 04, 00, 0b, 00, 08, 00, 08, 00, 04, 00, 10, 00, 03, 00, 07
  0987, 00, 0a, 00, 02, 00, 04, 00, 0b, 00, 08, 00, 08, 00, 06, 00, 00
  0988, 00, 02, 00, 05, 00, 0c, 00, 02, 00, 05, 00, 08, 00, 00, 00, 09
  0989, 00, 03, 00, ff, ff, fe, ff, 05, 00, fe, ff, f7, ff, 08, 00, fb
  098a, ff, f9, ff, 02, 00, fd, ff, f4, ff, 05, 00, fd, ff, f8, ff, fe
  098b, ff, fa, ff, f6, ff, ff, ff, fe, ff, f6, ff, fb, ff, fe, ff, f3
  098c, ff, fd, ff, fe, ff, f3, ff, 00, 00, 00, 00, f2, ff, fe, ff, 03
  098d, 00, f0, ff, fb, ff, 05, 00, f3, ff, fd, ff, 03, 00, ef, ff, 04
  098e, 00, 01, 00, f9, ff, ff, ff, 02, 00, fe, ff, fd, ff, 05, 00, fa
  098f, ff, 00, 00, 0a, 00, fd, ff, 08, 00, 0a, 00, ff, ff, 00, 00, 09
  0990, 00, 0a, 00, 02, 00, 08, 00, 08, 00, 01, 00, 0a, 00, 09, 00, 03
  0991, 00, 0a, 00, 08, 00, 06, 00, 0a, 00, 0d, 00, 05, 00, 04, 00, 0c
  0992, 00, 0a, 00, 04, 00, 0a, 00, 08, 00, 03, 00, 07, 00, 08, 00, 04
  0993, 00, 04, 00, 09, 00, 01, 00, fd, ff, 0e, 00, fb, ff, fd, ff, 05
  0994, 00, fd, ff, f8, ff, 02, 00, f9, ff, fc, ff, 03, 00, fd, ff, f4
  0995, ff, 01, 00, fc, ff, f2, ff, 05, 00, f6, ff, f6, ff, fe, ff, f7
  0996, ff, f2, ff, fe, ff, f5, ff, f6, ff, fc, ff, ff, ff, ef, ff, f9
  0997, ff, f9, ff, f2, ff, fd, ff, f6, ff, f6, ff, f6, ff, f9, ff, f6
  0998, ff, f3, ff, fb, ff, f8, ff, f3, ff, 01, 00, f7, ff, f3, ff, fd
  0999, ff, f4, ff, f5, ff, 01, 00, fd, ff, f4, ff, 04, 00, d1, 9f, 00
  099a, c0, 1b, 00, 00, f2, ff, 04, 00, fd, ff, f8, ff, 04, 00, 00, 00
  099b, fa, ff, 0d, 00, 03, 00, 02, 00, 09, 00, 07, 00, fe, ff, 09, 00
  099c, 07, 00, fe, ff, 08, 00, 07, 00, fe, ff, 04, 00, 02, 00, 01, 00
  099d, 08, 00, fd, ff, 08, 00, fa, ff, ff, ff, fd, ff, f8, ff, ff, ff
  099e, 02, 00, f4, ff, fb, ff, 00, 00, f6, ff, fb, ff, ff, ff, f2, ff
  099f, f3, ff, 03, 00, ee, ff, f8, ff, fe, ff, f5, ff, fc, ff, fa, ff
  09a0, f5, ff, fa, ff, fb, ff, f5, ff, f4, ff, fe, ff, f4, ff, f8, ff
  09a1, f8, ff, f3, ff, fc, ff, f4, ff, fb, ff, fc, ff, f5, ff, f8, ff
  09a2, fc, ff, fb, ff, 02, 00, 04, 00, f9, ff, 02, 00, 04, 00, 01, 00
  09a3, 03, 00, 06, 00, ff, ff, 07, 00, 07, 00, ff, ff, 09, 00, 06, 00
  09a4, 05, 00, 0d, 00, 06, 00, 05, 00, 03, 00, 04, 00, 04, 00, 00, 00
  09a5, 0b, 00, 08, 00, 03, 00, 05, 00, 08, 00, ff, ff, 02, 00, 0c, 00
  09a6, 01, 00, 02, 00, 09, 00, fb, ff, 01, 00, 0c, 00, f5, ff, 06, 00
  09a7, 08, 00, f5, ff, 01, 00, 05, 00, f7, ff, fc, ff, 03, 00, f9, ff
  09a8, f8, ff, 03, 00, f5, ff, f6, ff, 04, 00, f4, ff, fd, ff, 02, 00
  09a9, f8, ff, fc, ff, fc, ff, f6, ff, fd, ff, fe, ff, f8, ff, f8, ff
  09aa, fc, ff, fe, ff, fe, ff, fa, ff, 00, 00, 09, 00, fd, ff, 02, 00
  09ab, 05, 00, fa, ff, 08, 00, 09, 00, f7, ff, 03, 00, 07, 00, fe, ff
  09ac, 06, 00, 06, 00, 02, 00, 03, 00, 09, 00, 02, 00, 00, 00, 0c, 00
  09ad, fe, ff, 02, 00, 0a, 00, ff, ff, 03, 00, 08, 00, 01, 00, 04, 00
  09ae, 0a, 00, 04, 00, 00, 00, 0d, 00, 06, 00, fb, ff, 0b, 00, 01, 00
  09af, fb, ff, 07, 00, ff, ff, fd, ff, 09, 00, 03, 00, fa, ff, 07, 00
  09b0, 04, 00, fd, ff, 06, 00, 00, 00, fc, ff, 03, 00, ff, ff, ff, ff
  09b1, 09, 00, 03, 00, ff, ff, fe, ff, fe, ff, fe, ff, f8, ff, 07, 00
  09b2, fe, ff, fe, ff, fd, ff, 01, 00, fa, ff, fc, ff, ff, ff, fc, ff
  09b3, 02, 00, 0a, 00, ff, ff, ff, ff, 08, 00, fe, ff, 04, 00, 04, 00
  09b4, 07, 00, fd, ff, 04, 00, 06, 00, 02, 00, 06, 00, 09, 00, 04, 00
  09b5, 08, 00, 05, 00, ff, ff, 02, 00, 06, 00, 04, 00, 01, 00, 10, 00
  09b6, 00, 00, 03, 00, 0c, 00, fa, ff, 01, 00, 11, 00, fc, ff, 04, 00
  09b7, 08, 00, 01, 00, 01, 00, 0e, 00, fe, ff, 00, 00, 08, 00, 03, 00
  09b8, 03, 00, 0b, 00, ff, ff, 01, 00, 0a, 00, fc, ff, 05, 00, 08, 00
  09b9, 03, 00, fd, ff, 01, 00, 07, 00, 00, 00, fe, ff, fe, ff, 00, 00
  09ba, 00, 00, fe, ff, ff, ff, 00, 00, ff, ff, ff, ff, fe, ff, 03, 00
  09bb, 01, 00, f5, ff, 05, 00, 03, 00, fa, ff, fd, ff, 01, 00, fa, ff
  09bc, fd, ff, 04, 00, f8, ff, 00, 00, 09, 00, f5, ff, 01, 00, 02, 00
  09bd, f5, ff, 03, 00, 03, 00, fe, ff, ff, ff, 03, 00, fd, ff, fc, ff
  09be, 0b, 00, fd, ff, ff, ff, 07, 00, 01, 00, fa, ff, 07, 00, 02, 00
  09bf, 06, 00, 07, 00, 06, 00, 02, 00, 05, 00, 06, 00, 02, 00, 07, 00
  09c0, 07, 00, 05, 00, 06, 00, 08, 00, ff, ff, 09, 00, 06, 00, 09, 00
  09c1, 05, 00, 08, 00, 00, 00, 02, 00, 0a, 00, 03, 00, 07, 00, 0a, 00
  09c2, 03, 00, 07, 00, 06, 00, 00, 00, 06, 00, 03, 00, 02, 00, 01, 00
  09c3, 04, 00, 03, 00, fc, ff, 01, 00, 00, 00, fc, ff, fb, ff, fe, ff
  09c4, fc, ff, f9, ff, 03, 00, fe, ff, f9, ff, 01, 00, fb, ff, fb, ff
  09c5, 02, 00, fb, ff, f9, ff, 02, 00, fa, ff, f8, ff, 01, 00, 01, 00
  09c6, f3, ff, ff, ff, ff, ff, f1, ff, 01, 00, 00, 00, f7, ff, 00, 00
  09c7, fe, ff, f4, ff, 00, 00, 08, 00, f5, ff, fc, ff, 09, 00, f6, ff
  09c8, 01, 00, 05, 00, f8, ff, 01, 00, 03, 00, fb, ff, 02, 00, 07, 00
  09c9, fa, ff, fe, ff, 0b, 00, 02, 00, 06, 00, 07, 00, fe, ff, 01, 00
  09ca, 0f, 00, 01, 00, 07, 00, 04, 00, 05, 00, 04, 00, 0b, 00, 08, 00
  09cb, 06, 00, 08, 00, 08, 00, 07, 00, 07, 00, 06, 00, 0a, 00, 03, 00
  09cc, 05, 00, 08, 00, 03, 00, 06, 00, 07, 00, 06, 00, 08, 00, 06, 00
  09cd, 02, 00, 05, 00, 08, 00, 01, 00, fd, ff, 0b, 00, fb, ff, f8, ff
  09ce, 08, 00, fa, ff, fb, ff, 04, 00, f9, ff, f9, ff, 04, 00, fb, ff
  09cf, f5, ff, ff, ff, fc, ff, f2, ff, 04, 00, f6, ff, ef, ff, 08, 00
  09d0, f7, ff, f2, ff, fd, ff, f4, ff, f7, ff, f9, ff, f9, ff, f0, ff
  09d1, f9, ff, f9, ff, ef, ff, fc, ff, f9, ff, d1, a2, 00, c0, 1b, f1
  09d2, ff, fe, ff, f9, ff, f1, ff, fa, ff, f7, ff, f3, ff, f7, ff, f8
  09d3, ff, f4, ff, f1, ff, ff, ff, fa, ff, f6, ff, 00, 00, f9, ff, f9
  09d4, ff, ff, ff, 02, 00, f6, ff, 03, 00, 07, 00, f7, ff, 03, 00, 03
  09d5, 00, fa, ff, 06, 00, 07, 00, 00, 00, 09, 00, 0c, 00, 05, 00, 08
  09d6, 00, 06, 00, 02, 00, 0a, 00, 05, 00, 02, 00, 06, 00, 0a, 00, 03
  09d7, 00, 07, 00, 08, 00, 07, 00, 00, 00, ff, ff, 06, 00, ff, ff, 03
  09d8, 00, 05, 00, fb, ff, 02, 00, 01, 00, f6, ff, fe, ff, 06, 00, f5
  09d9, ff, f7, ff, 02, 00, ef, ff, f6, ff, 05, 00, f1, ff, fa, ff, ff
  09da, ff, f1, ff, fd, ff, fd, ff, f2, ff, f5, ff, fc, ff, f5, ff, f3
  09db, ff, fa, ff, f7, ff, f6, ff, fb, ff, f4, ff, f6, ff, f9, ff, f4
  09dc, ff, fb, ff, f7, ff, fc, ff, fd, ff, fa, ff, 00, 00, fc, ff, f6
  09dd, ff, 03, 00, fe, ff, fd, ff, 08, 00, 04, 00, fc, ff, 01, 00, 04
  09de, 00, 00, 00, 07, 00, 07, 00, 00, 00, 07, 00, 02, 00, ff, ff, 01
  09df, 00, 06, 00, 01, 00, 03, 00, 05, 00, 02, 00, 05, 00, 0a, 00, 08
  09e0, 00, ff, ff, 05, 00, 06, 00, 05, 00, ff, ff, 0c, 00, ff, ff, fb
  09e1, ff, 0b, 00, f9, ff, 01, 00, 09, 00, f3, ff, 01, 00, 07, 00, f9
  09e2, ff, ff, ff, 08, 00, f8, ff, fa, ff, 05, 00, f7, ff, f8, ff, 07
  09e3, 00, f2, ff, fd, ff, 00, 00, f3, ff, fc, ff, ff, ff, f8, ff, fc
  09e4, ff, fb, ff, f9, ff, fb, ff, fb, ff, fc, ff, ff, ff, ff, ff, fe
  09e5, ff, 07, 00, ff, ff, ff, ff, 08, 00, fa, ff, 07, 00, 05, 00, 01
  09e6, 00, 02, 00, 09, 00, fd, ff, 07, 00, 06, 00, 03, 00, 03, 00, 09
  09e7, 00, ff, ff, 01, 00, 0f, 00, fe, ff, fd, ff, 0a, 00, 01, 00, 01
  09e8, 00, 0e, 00, 02, 00, 02, 00, 0e, 00, 05, 00, 01, 00, 09, 00, 03
  09e9, 00, 01, 00, 0a, 00, ff, ff, fd, ff, 09, 00, 02, 00, fd, ff, 06
  09ea, 00, fd, ff, fc, ff, 06, 00, 08, 00, f8, ff, 06, 00, fd, ff, f8
  09eb, ff, 02, 00, fe, ff, fa, ff, 03, 00, 00, 00, fe, ff, fd, ff, 02
  09ec, 00, fa, ff, fb, ff, 02, 00, 00, 00, 03, 00, 01, 00, ff, ff, ff
  09ed, ff, fe, ff, 02, 00, ff, ff, fd, ff, 04, 00, ff, ff, fe, ff, 05
  09ee, 00, 01, 00, 05, 00, 00, 00, 07, 00, ff, ff, 02, 00, 09, 00, 03
  09ef, 00, 04, 00, 0c, 00, ff, ff, 07, 00, 08, 00, ff, ff, 01, 00, 09
  09f0, 00, ff, ff, 03, 00, 0c, 00, 03, 00, 01, 00, 0d, 00, ff, ff, 04
  09f1, 00, 0d, 00, 02, 00, 01, 00, 08, 00, 03, 00, 02, 00, 09, 00, 03
  09f2, 00, fd, ff, 0c, 00, 01, 00, ff, ff, 0b, 00, ff, ff, 03, 00, 0d
  09f3, 00, 03, 00, fe, ff, 05, 00, 00, 00, 03, 00, 01, 00, 05, 00, fd
  09f4, ff, 06, 00, 03, 00, f8, ff, 06, 00, 01, 00, 00, 00, fd, ff, 06
  09f5, 00, 02, 00, fc, ff, 00, 00, 02, 00, fd, ff, 00, 00, 02, 00, fa
  09f6, ff, 01, 00, 00, 00, fe, ff, fb, ff, 02, 00, f8, ff, fa, ff, 02
  09f7, 00, f5, ff, ff, ff, 03, 00, f6, ff, 04, 00, 03, 00, f9, ff, fb
  09f8, ff, 08, 00, fc, ff, fc, ff, 06, 00, 01, 00, fe, ff, 07, 00, fc
  09f9, ff, 01, 00, 09, 00, 02, 00, 04, 00, 03, 00, 04, 00, 01, 00, 07
  09fa, 00, 08, 00, fe, ff, 02, 00, 0e, 00, fa, ff, 0a, 00, 07, 00, 01
  09fb, 00, 09, 00, 05, 00, 03, 00, 05, 00, 06, 00, 02, 00, 06, 00, 08
  09fc, 00, 03, 00, 04, 00, 0a, 00, 05, 00, 06, 00, 05, 00, 04, 00, 06
  09fd, 00, fe, ff, 05, 00, 01, 00, 0c, 00, 04, 00, ff, ff, 00, 00, 01
  09fe, 00, 01, 00, 00, 00, 05, 00, 00, 00, fa, ff, 00, 00, 02, 00, f6
  09ff, ff, 03, 00, 00, 00, 00, 00, fe, ff, fa, ff, f9, ff, fd, ff, fa
  0a00, ff, f1, ff, fc, ff, 04, 00, f3, ff, ff, ff, fd, ff, f4, ff, 00
  0a01, 00, fa, ff, f5, ff, fe, ff, 01, 00, f9, ff, f9, ff, 07, 00, fa
  0a02, ff, ff, ff, 05, 00, f2, ff, 02, 00, 08, 00, f5, ff, fe, ff, 06
  0a03, 00, fc, ff, ff, ff, 06, 00, fb, ff, ff, ff, 08, 00, 02, 00, 02
  0a04, 00, 0c, 00, 02, 00, 00, 00, 0c, 00, 02, 00, 04, 00, 08, 00, 07
  0a05, 00, 01, 00, 06, 00, 09, 00, 04, 00, 04, 00, 08, 00, 02, 00, 09
  0a06, 00, 03, 00, 08, 00, 07, 00, 06, 00, 06, 00, 07, 00, 06, 00, 05
  0a07, 00, 01, 00, 06, 00, 09, 00, ff, ff, 04, 00, 05, 00, 03, 00, fe
  0a08, ff, 06, 00, fc, ff, fb, ff, 0a, 00, fb, ff, fc, ff, 0a, 00, fe
  0a09, ff, f7, ff, 06, 00, fb, ff, d1, a5, 00, c0, 1b, f8, ff, 03, 00
  0a0a, fa, ff, f5, ff, fe, ff, f8, ff, f0, ff, ff, ff, f0, ff, f3, ff
  0a0b, fe, ff, f8, ff, f2, ff, f4, ff, f9, ff, ee, ff, ff, ff, fb, ff
  0a0c, eb, ff, ff, ff, fa, ff, ef, ff, fa, ff, f9, ff, f7, ff, f4, ff
  0a0d, ff, ff, f8, ff, f4, ff, 00, 00, fb, ff, f9, ff, 01, 00, f5, ff
  0a0e, f6, ff, 03, 00, f9, ff, fa, ff, 03, 00, 04, 00, f9, ff, 08, 00
  0a0f, 04, 00, f8, ff, 05, 00, 04, 00, fd, ff, 0c, 00, 05, 00, 00, 00
  0a10, 08, 00, 03, 00, 00, 00, 06, 00, 07, 00, ff, ff, 09, 00, 05, 00
  0a11, fc, ff, 07, 00, 03, 00, fd, ff, 03, 00, 05, 00, 03, 00, 01, 00
  0a12, fe, ff, 03, 00, 01, 00, 05, 00, 00, 00, fc, ff, 00, 00, 04, 00
  0a13, f7, ff, f8, ff, fe, ff, ff, ff, fa, ff, fe, ff, f2, ff, f7, ff
  0a14, fc, ff, f5, ff, fa, ff, fb, ff, f3, ff, f7, ff, f8, ff, f7, ff
  0a15, f7, ff, f7, ff, f5, ff, f7, ff, fa, ff, f2, ff, f5, ff, fc, ff
  0a16, f7, ff, fc, ff, f8, ff, f7, ff, fa, ff, f7, ff, f9, ff, fb, ff
  0a17, f6, ff, 05, 00, f9, ff, f9, ff, 01, 00, fd, ff, 00, 00, 03, 00
  0a18, 01, 00, 00, 00, 03, 00, 09, 00, 02, 00, 03, 00, 06, 00, 01, 00
  0a19, 09, 00, 02, 00, 05, 00, 09, 00, 01, 00, 04, 00, 01, 00, 07, 00
  0a1a, 07, 00, 07, 00, 05, 00, 04, 00, 07, 00, fe, ff, 02, 00, 01, 00
  0a1b, fe, ff, 0c, 00, ff, ff, 03, 00, 09, 00, f9, ff, fd, ff, 09, 00
  0a1c, f7, ff, fe, ff, 06, 00, f9, ff, 01, 00, 04, 00, f6, ff, f6, ff
  0a1d, 08, 00, f3, ff, f4, ff, 08, 00, f3, ff, 01, 00, 01, 00, f4, ff
  0a1e, fb, ff, ff, ff, f9, ff, fb, ff, fc, ff, fe, ff, fc, ff, fd, ff
  0a1f, f8, ff, fd, ff, 03, 00, f8, ff, fe, ff, f6, ff, ff, ff, 03, 00
  0a20, f7, ff, fd, ff, 07, 00, fd, ff, 01, 00, 01, 00, fa, ff, 09, 00
  0a21, 0c, 00, 02, 00, 03, 00, 0b, 00, fd, ff, 06, 00, 08, 00, 03, 00
  0a22, 00, 00, 0e, 00, 02, 00, 07, 00, 0a, 00, 01, 00, 03, 00, 0b, 00
  0a23, 08, 00, 04, 00, 09, 00, fd, ff, fc, ff, 0d, 00, 01, 00, 01, 00
  0a24, 09, 00, 00, 00, ff, ff, 03, 00, 04, 00, fb, ff, 07, 00, 07, 00
  0a25, f5, ff, 02, 00, 02, 00, f9, ff, ff, ff, fe, ff, fb, ff, ff, ff
  0a26, 05, 00, fe, ff, fc, ff, 00, 00, fb, ff, fd, ff, 04, 00, fc, ff
  0a27, fe, ff, 01, 00, f8, ff, ff, ff, ff, ff, fb, ff, fe, ff, ff, ff
  0a28, 05, 00, 01, 00, ff, ff, 05, 00, ff, ff, 03, 00, 08, 00, 05, 00
  0a29, fc, ff, fd, ff, 09, 00, 02, 00, ff, ff, 09, 00, fe, ff, 06, 00
  0a2a, 09, 00, 02, 00, 03, 00, 0e, 00, 03, 00, ff, ff, 0f, 00, 01, 00
  0a2b, fe, ff, 06, 00, fa, ff, 02, 00, 09, 00, 00, 00, ff, ff, 04, 00
  0a2c, 02, 00, 01, 00, 0a, 00, fc, ff, 01, 00, 0a, 00, fb, ff, fd, ff
  0a2d, 0e, 00, fc, ff, 01, 00, 0c, 00, 02, 00, 00, 00, 0d, 00, ff, ff
  0a2e, ff, ff, 06, 00, 03, 00, fd, ff, 06, 00, fe, ff, fe, ff, fc, ff
  0a2f, 01, 00, 01, 00, fb, ff, 00, 00, 00, 00, fc, ff, 03, 00, 01, 00
  0a30, fc, ff, 03, 00, 02, 00, fe, ff, ff, ff, 00, 00, fb, ff, ff, ff
  0a31, 02, 00, fa, ff, 01, 00, 09, 00, fb, ff, ff, ff, 07, 00, f6, ff
  0a32, 04, 00, 02, 00, fc, ff, 03, 00, 05, 00, fc, ff, fd, ff, 00, 00
  0a33, 05, 00, fd, ff, 09, 00, 00, 00, fe, ff, 02, 00, 02, 00, ff, ff
  0a34, 07, 00, 0b, 00, fe, ff, 06, 00, 09, 00, fd, ff, 07, 00, 0a, 00
  0a35, 01, 00, 07, 00, 09, 00, ff, ff, 07, 00, 07, 00, 06, 00, 08, 00
  0a36, 08, 00, 04, 00, 09, 00, 0b, 00, 01, 00, 04, 00, 08, 00, 05, 00
  0a37, 06, 00, 07, 00, 05, 00, 03, 00, 07, 00, 07, 00, ff, ff, 05, 00
  0a38, 03, 00, 01, 00, fe, ff, 05, 00, 02, 00, 03, 00, 04, 00, ff, ff
  0a39, fd, ff, 00, 00, fd, ff, fa, ff, 06, 00, 02, 00, f9, ff, fb, ff
  0a3a, fd, ff, ff, ff, f8, ff, fd, ff, fa, ff, fc, ff, 03, 00, f4, ff
  0a3b, fd, ff, fc, ff, f4, ff, 02, 00, 00, 00, fc, ff, ff, ff, 02, 00
  0a3c, f8, ff, 01, 00, 05, 00, f9, ff, 01, 00, 05, 00, f6, ff, 00, 00
  0a3d, 0a, 00, fb, ff, 01, 00, 05, 00, fe, ff, 00, 00, 09, 00, 06, 00
  0a3e, 01, 00, 09, 00, 02, 00, 01, 00, 0b, 00, 05, 00, 04, 00, 09, 00
  0a3f, 07, 00, 03, 00, 07, 00, 06, 00, 06, 00, 06, 00, 07, 00, 07, 00
  0a40, 0a, 00, 06, 00, 07, 00, 09, 00, 02, 00, 08, 00, 06, 00, 02, 00
  0a41, 08, 00, 04, 00, c1, a8, 00, c0, 1b, 04, 00, 0a, 00, 00, 00, 04
  0a42, 00, 08, 00, 01, 00, 02, 00, 03, 00, fc, ff, fb, ff, 06, 00, fb
  0a43, ff, f5, ff, 08, 00, fc, ff, f8, ff, 04, 00, fe, ff, f4, ff, 02
  0a44, 00, f8, ff, fa, ff, 03, 00, fe, ff, f0, ff, fd, ff, fe, ff, ef
  0a45, ff, 04, 00, fb, ff, f1, ff, fd, ff, f6, ff, f1, ff, fe, ff, f7
  0a46, ff, f4, ff, fa, ff, fb, ff, f0, ff, 01, 00, fb, ff, ef, ff, f8
  0a47, ff, fd, ff, f4, ff, f8, ff, fc, ff, f9, ff, f4, ff, fe, ff, fb
  0a48, ff, f9, ff, 02, 00, fc, ff, f9, ff, 03, 00, 02, 00, fb, ff, 02
  0a49, 00, 04, 00, fc, ff, 02, 00, 07, 00, f7, ff, 06, 00, 05, 00, fb
  0a4a, ff, 0a, 00, 03, 00, ff, ff, 05, 00, 09, 00, 01, 00, 06, 00, 0b
  0a4b, 00, 05, 00, 08, 00, 0b, 00, 04, 00, 06, 00, 0a, 00, 03, 00, 09
  0a4c, 00, 08, 00, 02, 00, 02, 00, 01, 00, 08, 00, fb, ff, 02, 00, 00
  0a4d, 00, fc, ff, fe, ff, 01, 00, f9, ff, fe, ff, fd, ff, f9, ff, f2
  0a4e, ff, ff, ff, f5, ff, f7, ff, ff, ff, f6, ff, f5, ff, fc, ff, f5
  0a4f, ff, fc, ff, f2, ff, fb, ff, f6, ff, f3, ff, f8, ff, f4, ff, f9
  0a50, ff, f7, ff, f3, ff, f8, ff, f5, ff, f7, ff, f8, ff, f7, ff, f8
  0a51, ff, f6, ff, 01, 00, fb, ff, f6, ff, 03, 00, fd, ff, f6, ff, 06
  0a52, 00, fd, ff, 01, 00, 05, 00, 01, 00, fa, ff, 03, 00, 05, 00, fc
  0a53, ff, 0a, 00, 08, 00, fd, ff, 09, 00, 03, 00, 05, 00, 02, 00, 05
  0a54, 00, 06, 00, fe, ff, 02, 00, 05, 00, 01, 00, 04, 00, 03, 00, ff
  0a55, ff, fe, ff, 09, 00, 01, 00, 01, 00, 06, 00, ff, ff, fe, ff, 0b
  0a56, 00, fb, ff, 04, 00, 02, 00, fa, ff, 05, 00, 05, 00, f7, ff, fe
  0a57, ff, 09, 00, f6, ff, fe, ff, 05, 00, f3, ff, fe, ff, 05, 00, f0
  0a58, ff, f6, ff, 01, 00, ee, ff, fb, ff, 01, 00, f3, ff, f9, ff, 01
  0a59, 00, f7, ff, fc, ff, 01, 00, f7, ff, f7, ff, ff, ff, fa, ff, fd
  0a5a, ff, fe, ff, fe, ff, 04, 00, ff, ff, fd, ff, 05, 00, fe, ff, 05
  0a5b, 00, 07, 00, fa, ff, 05, 00, 08, 00, 00, 00, 04, 00, 0c, 00, ff
  0a5c, ff, 04, 00, 0d, 00, 02, 00, 05, 00, 08, 00, ff, ff, 02, 00, 0b
  0a5d, 00, 04, 00, fe, ff, 09, 00, 05, 00, 05, 00, 0c, 00, 02, 00, ff
  0a5e, ff, 09, 00, 05, 00, fb, ff, 04, 00, fe, ff, fe, ff, 05, 00, 04
  0a5f, 00, fb, ff, 01, 00, 05, 00, fa, ff, 02, 00, fd, ff, f8, ff, 03
  0a60, 00, ff, ff, f5, ff, fe, ff, ff, ff, fc, ff, 01, 00, ff, ff, fa
  0a61, ff, f7, ff, 01, 00, f7, ff, fd, ff, ff, ff, fd, ff, fc, ff, ff
  0a62, ff, 00, 00, fb, ff, fc, ff, 04, 00, fd, ff, 00, 00, 00, 00, ff
  0a63, ff, 04, 00, 01, 00, 06, 00, 03, 00, 01, 00, 06, 00, fc, ff, 04
  0a64, 00, 09, 00, fc, ff, 02, 00, 08, 00, 01, 00, 05, 00, 0c, 00, 04
