accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  0975, 00, fa, ff, fd, ff, 08, 00, f4, ff, fb, ff, fe, ff, fd, ff, ff
  0976, ff, 01, 00, fa, ff, 00, 00, 03, 00, f5, ff, 00, 00, 05, 00, ee
  0977, ff, 01, 00, 05, 00, f6, ff, 03, 00, 02, 00, f4, ff, 04, 00, 01
  0978, 00, fa, ff, 00, 00, 03, 00, fe, ff, 01, 00, 05, 00, fa, ff, fd
  0979, ff, ff, ff, fe, ff, 01, 00, ff, ff, fc, ff, 01, 00, 05, 00, 02
  097a, 00, 02, 00, 01, 00, 05, 00, fd, ff, 08, 00, fd, ff, 03, 00, 03
  097b, 00, fe, ff, 05, 00, 03, 00, 07, 00, 02, 00, 02, 00, 07, 00, ff
  097c, ff, 02, 00, 04, 00, 03, 00, 04, 00, 01, 00, 07, 00, 01, 00, 04
  097d, 00, 04, 00, 01, 00, 06, 00, 03, 00, 02, 00, 01, 00, 05, 00, 08
  097e, 00, 01, 00, 04, 00, 03, 00, ff, ff, 03, 00, 06, 00, 01, 00, 08
  097f, 00, 03, 00, 04, 00, 00, 00, 04, 00, 06, 00, ff, ff, 06, 00, 02
  0980, 00, 00, 00, 05, 00, f7, ff, 02, 00, 02, 00, f4, ff, 00, 00, 07
  0981, 00, fb, ff, 00, 00, 01, 00, fd, ff, ff, ff, 05, 00, fa, ff, fe
  0982, ff, 05, 00, fb, ff, 01, 00, 03, 00, fc, ff, 02, 00, 03, 00, 04
  0983, 00, fd, ff, 05, 00, fe, ff, 00, 00, 03, 00, ff, ff, ff, ff, 09
  0984, 00, fe, ff, 05, 00, 05, 00, 01, 00, 00, 00, 08, 00, 09, 00, fe
  0985, ff, 03, 00, 0b, 00, 00, 00, 04, 00, 0d, 00, 03, 00, 07, 00, 0c
  0986, 00, 01, 00, 03, 00, 06, 00, 02, 00, 01, 00, 08, 00, fe, ff, 02
  0987, 00, 07, 00, 01, 00, 00, 00, 09, 00, 01, 00, 05, 00, 02, 00, 03
  0988, 00, 05, 00, 04, 00, 03, 00, 02, 00, 06, 00, 02, 00, ff, ff, 08
  0989, 00, ff, ff, 02, 00, ff, ff, fb, ff, 04, 00, fc, ff, ff, ff, 04
  098a, 00, f9, ff, 06, 00, ff, ff, fc, ff, fb, ff, 05, 00, f5, ff, 00
  098b, 00, 00, 00, fc, ff, fa, ff, 06, 00, f8, ff, 00, 00, 01, 00, f5
  098c, ff, ff, ff, 03, 00, 00, 00, f9, ff, ff, ff, fd, ff, f4, ff, 03
  098d, 00, 01, 00, fc, ff, 03, 00, fc, ff, f8, ff, 04, 00, 03, 00, ff
  098e, ff, 04, 00, 07, 00, fb, ff, 03, 00, 09, 00, f9, ff, 02, 00, 12
  098f, 00, ff, ff, 04, 00, 0d, 00, 00, 00, 01, 00, 0e, 00, 05, 00, fa
  0990, ff, 10, 00, 06, 00, 00, 00, 0d, 00, 05, 00, fe, ff, 09, 00, 06
  0991, 00, ff, ff, 04, 00, 08, 00, fa, ff, 04, 00, 0b, 00, f9, ff, 07
  0992, 00, 09, 00, f6, ff, 06, 00, 0a, 00, f5, ff, 02, 00, 09, 00, fd
  0993, ff, 01, 00, 0c, 00, f8, ff, fa, ff, 0c, 00, fc, ff, fd, ff, 04
  0994, 00, fb, ff, fa, ff, ff, ff, ff, ff, f8, ff, 04, 00, 01, 00, f9
  0995, ff, fb, ff, fd, ff, fe, ff, 02, 00, fa, ff, ff, ff, f9, ff, 00
  0996, 00, ff, ff, f3, ff, 03, 00, 03, 00, f8, ff, 07, 00, ff, ff, fa
  0997, ff, fe, ff, ff, ff, fe, ff, fd, ff, 0a, 00, fb, ff, ff, ff, 08
  0998, 00, f7, ff, 06, 00, 04, 00, 00, 00, fc, ff, 09, 00, 05, 00, 00
  0999, 00, 0a, 00, 04, 00, f9, ff, 0c, 00, 04, 00, f7, ff, e1, 9f, 00
  099a, c0, 1b, 03, 00, 09, 00, f6, ff, 05, 00, 08, 00, fc, ff, ff, ff
  099b, 0a, 00, f0, ff, 00, 00, 11, 00, f7, ff, fd, ff, 09, 00, 01, 00
  099c, fc, ff, fd, ff, fb, ff, fd, ff, fd, ff, fc, ff, fe, ff, 00, 00
  099d, f8, ff, f5, ff, fd, ff, f9, ff, fa, ff, f9, ff, fb, ff, f9, ff
  099e, f5, ff, f9, ff, f4, ff, f9, ff, fa, ff, f7, ff, f8, ff, fc, ff
  099f, f7, ff, fa, ff, ff, ff, f9, ff, f9, ff, ff, ff, 03, 00, f5, ff
  09a0, 01, 00, 02, 00, fa, ff, 01, 00, 00, 00, fe, ff, fc, ff, fd, ff
  09a1, fd, ff, fd, ff, 03, 00, 01, 00, fd, ff, 07, 00, 03, 00, fc, ff
  09a2, 06, 00, 04, 00, ff, ff, 0b, 00, 01, 00, 01, 00, 05, 00, 02, 00
  09a3, 01, 00, 0d, 00, fe, ff, ff, ff, 0a, 00, 03, 00, fb, ff, 07, 00
  09a4, 02, 00, fd, ff, fe, ff, 03, 00, f9, ff, fe, ff, 03, 00, fb, ff
  09a5, ff, ff, 03, 00, ff, ff, fe, ff, fb, ff, fd, ff, fd, ff, 02, 00
  09a6, 00, 00, f9, ff, 01, 00, ff, ff, fa, ff, 01, 00, ff, ff, f8, ff
  09a7, fd, ff, fe, ff, fa, ff, 00, 00, fe, ff, f7, ff, 04, 00, 02, 00
  09a8, f3, ff, fe, ff, ff, ff, f3, ff, 05, 00, fe, ff, fb, ff, fe, ff
  09a9, 03, 00, ff, ff, fb, ff, ff, ff, fd, ff, 03, 00, 00, 00, fd, ff
  09aa, 00, 00, 00, 00, ff, ff, 06, 00, fd, ff, fe, ff, 01, 00, 00, 00
  09ab, 05, 00, fa, ff, 00, 00, 02, 00, fe, ff, 02, 00, 02, 00, 02, 00
  09ac, fd, ff, 02, 00, 04, 00, fc, ff, 08, 00, 04, 00, fd, ff, 05, 00
  09ad, 00, 00, fe, ff, 01, 00, 02, 00, fd, ff, f9, ff, fe, ff, fe, ff
  09ae, fa, ff, ff, ff, fc, ff, 01, 00, fa, ff, fd, ff, fa, ff, 00, 00
  09af, 03, 00, fa, ff, fb, ff, 03, 00, f4, ff, 03, 00, ff, ff, f6, ff
  09b0, 07, 00, 03, 00, f9, ff, 01, 00, 00, 00, f7, ff, ff, ff, 01, 00
  09b1, f6, ff, 03, 00, 08, 00, f4, ff, 01, 00, 05, 00, f7, ff, 07, 00
  09b2, 03, 00, f8, ff, 02, 00, 04, 00, fc, ff, 02, 00, 02, 00, fe, ff
  09b3, ff, ff, 07, 00, fb, ff, 03, 00, 04, 00, fe, ff, 06, 00, 01, 00
  09b4, fc, ff, 04, 00, 00, 00, 02, 00, fb, ff, 03, 00, 04, 00, 03, 00
  09b5, 09, 00, ff, ff, 03, 00, 05, 00, 01, 00, 09, 00, 06, 00, 05, 00
  09b6, ff, ff, 03, 00, 04, 00, 04, 00, 03, 00, 03, 00, 03, 00, 07, 00
  09b7, ff, ff, ff, ff, ff, ff, 01, 00, 05, 00, 04, 00, 05, 00, ff, ff
  09b8, 00, 00, 03, 00, 02, 00, 03, 00, 05, 00, fd, ff, 07, 00, 05, 00
  09b9, ff, ff, 05, 00, fe, ff, 02, 00, 03, 00, 03, 00, 02, 00, 05, 00
  09ba, fd, ff, 00, 00, 08, 00, 01, 00, 01, 00, 0b, 00, f8, ff, fe, ff
  09bb, 06, 00, f8, ff, 04, 00, 04, 00, fe, ff, fb, ff, 02, 00, fe, ff
  09bc, fd, ff, 08, 00, ff, ff, ff, ff, 05, 00, f9, ff, 05, 00, 03, 00
  09bd, ff, ff, 03, 00, 06, 00, ff, ff, 01, 00, 05, 00, 03, 00, 04, 00
  09be, 03, 00, 03, 00, 01, 00, 07, 00, fd, ff, 06, 00, 05, 00, fd, ff
  09bf, 07, 00, 02, 00, 08, 00, 03, 00, 06, 00, 0c, 00, fe, ff, 03, 00
  09c0, 0d, 00, 01, 00, 03, 00, 0a, 00, 05, 00, 04, 00, 06, 00, 03, 00
  09c1, 05, 00, 0b, 00, ff, ff, 07, 00, 09, 00, 00, 00, 04, 00, 08, 00
  09c2, fb, ff, 05, 00, 03, 00, 02, 00, ff, ff, ff, ff, 03, 00, 02, 00
  09c3, 05, 00, 02, 00, 01, 00, 06, 00, fd, ff, 04, 00, 01, 00, fb, ff
  09c4, 02, 00, fb, ff, f8, ff, 02, 00, f4, ff, fd, ff, ff, ff, fd, ff
  09c5, fd, ff, 00, 00, fa, ff, f8, ff, 04, 00, f8, ff, fb, ff, 02, 00
  09c6, f7, ff, ff, ff, fe, ff, fa, ff, ff, ff, 02, 00, fe, ff, f8, ff
  09c7, 02, 00, fc, ff, fd, ff, 05, 00, fc, ff, f9, ff, 08, 00, 00, 00
  09c8, f9, ff, 03, 00, fd, ff, ff, ff, 08, 00, 0a, 00, f9, ff, 06, 00
  09c9, 08, 00, fb, ff, 04, 00, 0f, 00, fe, ff, 02, 00, 0b, 00, 01, 00
  09ca, 04, 00, 0d, 00, 06, 00, ff, ff, 0e, 00, 05, 00, ff, ff, 0f, 00
  09cb, 03, 00, 00, 00, 0b, 00, 04, 00, ff, ff, 07, 00, 05, 00, 00, 00
  09cc, 04, 00, 09, 00, fd, ff, 08, 00, 03, 00, 00, 00, 0b, 00, 06, 00
  09cd, fc, ff, 06, 00, 09, 00, ff, ff, 03, 00, 09, 00, fa, ff, 01, 00
  09ce, 0a, 00, f9, ff, fe, ff, 07, 00, f8, ff, ff, ff, 03, 00, fe, ff
  09cf, fc, ff, 05, 00, 01, 00, fa, ff, ff, ff, fb, ff, f7, ff, 02, 00
  09d0, fe, ff, fe, ff, fd, ff, fc, ff, 04, 00, f9, ff, fe, ff, 01, 00
  09d1, fb, ff, 00, 00, ff, ff, fd, ff, fe, ff, d1, a2, 00, c0, 1b, 04
  09d2, 00, fa, ff, fe, ff, 08, 00, fd, ff, fd, ff, 08, 00, fd, ff, fb
  09d3, ff, 06, 00, ff, ff, fb, ff, 07, 00, 01, 00, f8, ff, 08, 00, 06
  09d4, 00, f3, ff, 0a, 00, 02, 00, f6, ff, 0c, 00, 0a, 00, fb, ff, 05
  09d5, 00, 06, 00, fc, ff, fb, ff, 0a, 00, f8, ff, fc, ff, 0d, 00, f6
  09d6, ff, fd, ff, 00, 00, f5, ff, fe, ff, 03, 00, f6, ff, fc, ff, 01
  09d7, 00, fb, ff, 01, 00, 00, 00, fb, ff, fc, ff, 00, 00, fc, ff, fd
  09d8, ff, fc, ff, fa, ff, f8, ff, f8, ff, fb, ff, f6, ff, fb, ff, 00
  09d9, 00, f8, ff, fd, ff, fb, ff, f9, ff, f9, ff, fc, ff, 01, 00, fa
  09da, ff, f9, ff, ff, ff, f9, ff, 03, 00, fe, ff, f3, ff, 03, 00, ff
  09db, ff, fb, ff, fb, ff, 04, 00, fe, ff, fa, ff, 01, 00, fd, ff, fd
  09dc, ff, 0a, 00, f7, ff, fe, ff, 05, 00, ff, ff, fb, ff, 05, 00, 07
  09dd, 00, fc, ff, 0d, 00, 00, 00, f7, ff, 0a, 00, 03, 00, f7, ff, 09
  09de, 00, 01, 00, fa, ff, 07, 00, 05, 00, f6, ff, 00, 00, 03, 00, fb
  09df, ff, 00, 00, 02, 00, f8, ff, fe, ff, 04, 00, fb, ff, f9, ff, 02
  09e0, 00, fa, ff, fd, ff, 02, 00, fd, ff, f6, ff, fb, ff, fd, ff, f8
  09e1, ff, 01, 00, f9, ff, f5, ff, 02, 00, fc, ff, f9, ff, 00, 00, fb
  09e2, ff, f5, ff, ff, ff, fa, ff, f4, ff, fc, ff, fc, ff, f2, ff, 04
  09e3, 00, fe, ff, fe, ff, ff, ff, fb, ff, fd, ff, f7, ff, fd, ff, fe
  09e4, ff, 05, 00, 00, 00, fd, ff, 03, 00, fb, ff, 04, 00, ff, ff, fe
  09e5, ff, 04, 00, ff, ff, 01, 00, 03, 00, 00, 00, fb, ff, 07, 00, 03
  09e6, 00, 02, 00, ff, ff, 02, 00, ff, ff, 02, 00, 02, 00, 01, 00, 06
  09e7, 00, 00, 00, fd, ff, 05, 00, 00, 00, 00, 00, 03, 00, 01, 00, 01
  09e8, 00, fd, ff, ff, ff, 02, 00, fc, ff, 02, 00, fe, ff, fe, ff, 04
  09e9, 00, ff, ff, f9, ff, 03, 00, 02, 00, f8, ff, ff, ff, 01, 00, fd
  09ea, ff, 02, 00, 01, 00, f8, ff, 05, 00, 00, 00, fc, ff, 02, 00, ff
  09eb, ff, f9, ff, 01, 00, ff, ff, f5, ff, 03, 00, 02, 00, f7, ff, 03
  09ec, 00, ff, ff, f8, ff, 01, 00, 06, 00, fb, ff, 01, 00, 03, 00, f9
  09ed, ff, 01, 00, 00, 00, fd, ff, 00, 00, 05, 00, f9, ff, fe, ff, 05
  09ee, 00, fe, ff, 05, 00, 04, 00, fe, ff, fd, ff, ff, ff, 03, 00, 01
  09ef, 00, 05, 00, fc, ff, 00, 00, 06, 00, f8, ff, 02, 00, 02, 00, 06
  09f0, 00, 05, 00, 00, 00, 06, 00, 01, 00, ff, ff, 07, 00, 02, 00, 00
  09f1, 00, 07, 00, fe, ff, 05, 00, 02, 00, 00, 00, 03, 00, ff, ff, 05
  09f2, 00, 05, 00, 05, 00, 05, 00, 03, 00, fe, ff, 03, 00, 07, 00, 03
  09f3, 00, 02, 00, 05, 00, fc, ff, 01, 00, 05, 00, fe, ff, 09, 00, 01
  09f4, 00, 04, 00, fd, ff, 05, 00, fb, ff, 01, 00, 0c, 00, f9, ff, 00
  09f5, 00, 07, 00, fb, ff, fe, ff, 03, 00, fc, ff, 02, 00, 03, 00, fb
  09f6, ff, ff, ff, 03, 00, fd, ff, 01, 00, 05, 00, fc, ff, 00, 00, 02
  09f7, 00, fb, ff, 01, 00, 05, 00, fb, ff, 02, 00, fe, ff, fa, ff, 04
  09f8, 00, 04, 00, fd, ff, fe, ff, 06, 00, fa, ff, 03, 00, 02, 00, fa
  09f9, ff, 09, 00, 02, 00, fc, ff, 02, 00, 05, 00, 03, 00, ff, ff, 02
  09fa, 00, 03, 00, ff, ff, 01, 00, 08, 00, 02, 00, 03, 00, 05, 00, fd
  09fb, ff, 04, 00, 03, 00, 01, 00, 01, 00, 07, 00, ff, ff, 05, 00, 05
  09fc, 00, fc, ff, 03, 00, 04, 00, fe, ff, 00, 00, 00, 00, 00, 00, 02
  09fd, 00, 02, 00, 02, 00, 00, 00, 02, 00, 00, 00, 03, 00, 05, 00, f6
  09fe, ff, 05, 00, fe, ff, f9, ff, 04, 00, fb, ff, fd, ff, 05, 00, f9
  09ff, ff, ff, ff, ff, ff, fd, ff, fe, ff, 01, 00, fa, ff, 00, 00, 03
  0a00, 00, f8, ff, fa, ff, 09, 00, fc, ff, fb, ff, 02, 00, f8, ff, fd
  0a01, ff, ff, ff, fd, ff, fd, ff, 02, 00, fe, ff, f9, ff, 02, 00, fd
  0a02, ff, f7, ff, 06, 00, 03, 00, f7, ff, 09, 00, 06, 00, f7, ff, 04
  0a03, 00, 06, 00, f9, ff, 04, 00, 09, 00, f9, ff, 05, 00, 0d, 00, ff
  0a04, ff, 08, 00, 0c, 00, 02, 00, 01, 00, 0e, 00, 03, 00, 03, 00, 11
  0a05, 00, 02, 00, 01, 00, 0a, 00, 05, 00, 00, 00, 0b, 00, 05, 00, ff
  0a06, ff, 05, 00, 06, 00, 00, 00, ff, ff, 07, 00, fc, ff, 0a, 00, 04
  0a07, 00, fb, ff, 08, 00, 03, 00, fa, ff, 05, 00, 03, 00, ff, ff, 02
  0a08, 00, 06, 00, f7, ff, 00, 00, 04, 00, fc, ff, 01, 00, 05, 00, fb
  0a09, ff, fc, ff, 04, 00, fe, ff, d1, a5, 00, c0, 1b, f5, ff, 01, 00
  0a0a, 00, 00, fc, ff, ff, ff, f6, ff, f8, ff, 02, 00, fd, ff, fe, ff
  0a0b, ff, ff, fd, ff, 02, 00, fb, ff, 02, 00, fe, ff, f7, ff, 03, 00
  0a0c, ff, ff, fa, ff, ff, ff, fc, ff, 01, 00, fb, ff, 07, 00, fa, ff
  0a0d, ff, ff, 0a, 00, fa, ff, fd, ff, 0b, 00, fd, ff, 00, 00, 05, 00
  0a0e, fd, ff, fe, ff, 09, 00, 05, 00, fb, ff, 0e, 00, 0b, 00, fc, ff
  0a0f, 0e, 00, 08, 00, fe, ff, 09, 00, 09, 00, fa, ff, 03, 00, 0d, 00
  0a10, fa, ff, 02, 00, 0a, 00, f8, ff, fe, ff, 06, 00, fa, ff, 01, 00
  0a11, 07, 00, f9, ff, 01, 00, 05, 00, fc, ff, ff, ff, 03, 00, fc, ff
  0a12, fa, ff, 05, 00, f6, ff, fa, ff, 01, 00, fb, ff, f9, ff, fb, ff
  0a13, fe, ff, fd, ff, ff, ff, 01, 00, f8, ff, fa, ff, fd, ff, fb, ff
  0a14, ff, ff, fd, ff, 02, 00, fb, ff, fd, ff, fe, ff, f8, ff, ff, ff
  0a15, ff, ff, fd, ff, 00, 00, fc, ff, fb, ff, 01, 00, fd, ff, f8, ff
  0a16, f8, ff, 01, 00, fc, ff, fb, ff, 0b, 00, fe, ff, fe, ff, 04, 00
  0a17, fd, ff, ff, ff, 04, 00, 00, 00, fe, ff, 05, 00, 08, 00, f6, ff
  0a18, 0a, 00, 00, 00, fb, ff, 04, 00, 06, 00, fe, ff, 05, 00, 02, 00
  0a19, fb, ff, 05, 00, 03, 00, fb, ff, 03, 00, 04, 00, f9, ff, ff, ff
  0a1a, 01, 00, f9, ff, fd, ff, 03, 00, fa, ff, ff, ff, 01, 00, 01, 00
  0a1b, fd, ff, ff, ff, fa, ff, fd, ff, 04, 00, ff, ff, f9, ff, fd, ff
  0a1c, f7, ff, f3, ff, ff, ff, fb, ff, f6, ff, fb, ff, 03, 00, f7, ff
  0a1d, f9, ff, fc, ff, f6, ff, 05, 00, fc, ff, fb, ff, ff, ff, fc, ff
  0a1e, fb, ff, 02, 00, fd, ff, fd, ff, fb, ff, 01, 00, fd, ff, 01, 00
  0a1f, 01, 00, ff, ff, 05, 00, 00, 00, fd, ff, 00, 00, 00, 00, 02, 00
  0a20, ff, ff, ff, ff, ff, ff, 02, 00, 01, 00, ff, ff, ff, ff, 02, 00
  0a21, ff, ff, 02, 00, 01, 00, 07, 00, 04, 00, fa, ff, 02, 00, 00, 00
  0a22, fe, ff, 06, 00, 03, 00, fd, ff, ff, ff, 00, 00, fd, ff, ff, ff
  0a23, 02, 00, fe, ff, f9, ff, ff, ff, fd, ff, fa, ff, 01, 00, 03, 00
  0a24, f4, ff, 00, 00, 02, 00, f4, ff, fe, ff, 01, 00, f6, ff, 06, 00
  0a25, fb, ff, fb, ff, 02, 00, ff, ff, fd, ff, ff, ff, 00, 00, f5, ff
  0a26, ff, ff, 08, 00, f4, ff, ff, ff, 03, 00, f2, ff, 09, 00, 02, 00
  0a27, fa, ff, 01, 00, 05, 00, fd, ff, 01, 00, 04, 00, fb, ff, 01, 00
  0a28, 05, 00, fc, ff, ff, ff, 07, 00, fe, ff, 08, 00, 06, 00, 03, 00
  0a29, 00, 00, 02, 00, 02, 00, 04, 00, ff, ff, 03, 00, 03, 00, 02, 00
  0a2a, fe, ff, 04, 00, 01, 00, ff, ff, 05, 00, 01, 00, 02, 00, 02, 00
  0a2b, 05, 00, 04, 00, fc, ff, fe, ff, 01, 00, 04, 00, 04, 00, 01, 00
  0a2c, f9, ff, 03, 00, fe, ff, 06, 00, 02, 00, fe, ff, 04, 00, 03, 00
  0a2d, 05, 00, fe, ff, 01, 00, fe, ff, 00, 00, 0b, 00, 01, 00, ff, ff
  0a2e, 03, 00, 04, 00, 01, 00, 07, 00, 02, 00, 02, 00, 03, 00, 04, 00
  0a2f, ff, ff, 01, 00, ff, ff, ff, ff, 06, 00, fb, ff, ff, ff, 05, 00
  0a30, f7, ff, 03, 00, 06, 00, fd, ff, 02, 00, 07, 00, fa, ff, fc, ff
  0a31, 01, 00, fd, ff, fc, ff, 05, 00, fc, ff, 02, 00, 08, 00, fd, ff
  0a32, 04, 00, 01, 00, ff, ff, ff, ff, 0a, 00, fe, ff, 02, 00, 00, 00
  0a33, 04, 00, 02, 00, 07, 00, fe, ff, 03, 00, 09, 00, 02, 00, 05, 00
  0a34, 05, 00, 05, 00, ff, ff, 05, 00, 0c, 00, fe, ff, 06, 00, 0a, 00
  0a35, 03, 00, 08, 00, 09, 00, 03, 00, 03, 00, fe, ff, 05, 00, 04, 00
  0a36, 09, 00, 00, 00, 03, 00, 07, 00, 00, 00, 0a, 00, 07, 00, 01, 00
  0a37, 07, 00, 03, 00, 00, 00, 03, 00, 03, 00, 05, 00, 01, 00, 08, 00
  0a38, 00, 00, 01, 00, 04, 00, fd, ff, 07, 00, ff, ff, fa, ff, 05, 00
  0a39, fa, ff, fe, ff, 05, 00, f9, ff, 00, 00, 07, 00, fd, ff, fb, ff
  0a3a, 01, 00, fa, ff, fd, ff, 03, 00, ff, ff, f7, ff, 07, 00, f5, ff
  0a3b, fe, ff, 02, 00, fb, ff, 01, 00, 01, 00, fe, ff, fb, ff, 04, 00
  0a3c, fd, ff, f6, ff, 07, 00, 03, 00, fc, ff, 07, 00, fc, ff, fa, ff
  0a3d, 03, 00, fc, ff, fe, ff, 03, 00, 07, 00, ff, ff, 04, 00, 0a, 00
  0a3e, f8, ff, 00, 00, 09, 00, fc, ff, ff, ff, 0a, 00, 00, 00, 02, 00
  0a3f, 0a, 00, 03, 00, 01, 00, 0a, 00, 00, 00, fe, ff, 0d, 00, 00, 00
  0a40, ff, ff, 0d, 00, 05, 00, 00, 00, 05, 00, 07, 00, fe, ff, 04, 00
  0a41, 09, 00, 00, 00, d1, a8, 00, c0, 1b, 0b, 00, 05, 00, fa, ff, 09
  0a42, 00, 05, 00, fc, ff, 06, 00, 05, 00, f7, ff, 02, 00, 04, 00, 01
  0a43, 00, fc, ff, 08, 00, fd, ff, fd, ff, 05, 00, fa, ff, 03, 00, ff
  0a44, ff, ff, ff, ff, ff, 04, 00, 00, 00, fa, ff, fe, ff, 01, 00, fc
  0a45, ff, 04, 00, ff, ff, 01, 00, fd, ff, 00, 00, 02, 00, f7, ff, 01
  0a46, 00, 04, 00, fa, ff, 01, 00, fd, ff, ff, ff, 03, 00, 02, 00, ff
  0a47, ff, 03, 00, 04, 00, 00, 00, 03, 00, 07, 00, fe, ff, 01, 00, 09
  0a48, 00, 05, 00, fe, ff, 08, 00, 05, 00, fb, ff, 09, 00, 06, 00, fd
  0a49, ff, 0c, 00, 09, 00, fb, ff, 0d, 00, 07, 00, fb, ff, 0a, 00, 07
  0a4a, 00, fd, ff, 07, 00, 0a, 00, fa, ff, 06, 00, 0c, 00, f9, ff, 03
  0a4b, 00, 08, 00, fa, ff, 05, 00, 02, 00, f8, ff, ff, ff, 08, 00, f9
  0a4c, ff, f9, ff, fc, ff, f9, ff, fc, ff, ff, ff, 04, 00, fc, ff, fd
  0a4d, ff, fd, ff, ff, ff, f8, ff, ff, ff, fc, ff, fe, ff, fd, ff, f7
  0a4e, ff, f9, ff, 01, 00, fa, ff, fa, ff, 03, 00, fd, ff, f4, ff, 01
  0a4f, 00, 05, 00, f6, ff, 03, 00, ff, ff, f7, ff, 02, 00, 02, 00, f8
  0a50, ff, fe, ff, fe, ff, fa, ff, fe, ff, 05, 00, f7, ff, ff, ff, 08
  0a51, 00, fd, ff, fc, ff, 08, 00, fe, ff, fc, ff, 08, 00, 03, 00, fb
  0a52, ff, 05, 00, 05, 00, f6, ff, 09, 00, 05, 00, f8, ff, 08, 00, 05
  0a53, 00, fd, ff, 04, 00, 00, 00, f9, ff, fe, ff, 05, 00, fb, ff, fc
  0a54, ff, 08, 00, fb, ff, 00, 00, 00, 00, f6, ff, fc, ff, 02, 00, fc
  0a55, ff, fe, ff, fd, ff, fb, ff, fb, ff, 01, 00, fb, ff, f6, ff, 00
  0a56, 00, fa, ff, f7, ff, ff, ff, ff, ff, f5, ff, fe, ff, 00, 00, f5
  0a57, ff, 01, 00, fc, ff, f4, ff, 00, 00, fd, ff, f5, ff, 01, 00, fd
  0a58, ff, ff, ff, 02, 00, fe, ff, fa, ff, f9, ff, 01, 00, fa, ff, 01
  0a59, 00, 01, 00, fd, ff, f9, ff, fd, ff, ff, ff, 03, 00, ff, ff, 06
  0a5a, 00, fe, ff, 03, 00, 09, 00, fb, ff, 02, 00, 03, 00, 03, 00, ff
  0a5b, ff, 03, 00, fe, ff, 03, 00, 03, 00, 03, 00, fd, ff, 0b, 00, 02
  0a5c, 00, fb, ff, 09, 00, 00, 00, 00, 00, 06, 00, 01, 00, 03, 00, ff
  0a5d, ff, 01, 00, 02, 00, fa, ff, 06, 00, ff, ff, fc, ff, ff, ff, fa
  0a5e, ff, fb, ff, ff, ff, 00, 00, f9, ff, 02, 00, 05, 00, f6, ff, 00
  0a5f, 00, 02, 00, f6, ff, 03, 00, ff, ff, f8, ff, fd, ff, fd, ff, fa
  0a60, ff, fe, ff, fd, ff, f3, ff, 02, 00, 05, 00, f3, ff, ff, ff, fd
  0a61, ff, f9, ff, 05, 00, 00, 00, f9, ff, 03, 00, 03, 00, fb, ff, fe
  0a62, ff, 01, 00, fd, ff, 03, 00, 03, 00, fe, ff, 01, 00, 02, 00, fd
  0a63, ff, 02, 00, ff, ff, 06, 00, ff, ff, fe, ff, ff, ff, 00, 00, 01
  0a64, 00, 05, 00, fe, ff, 08, 00, 01, 00, 04, 00, 04, 00, fd, ff, 03
  0a65, 00, fe, ff, 02, 00, 05, 00, fd, ff, 04, 00, 00, 00, 05, 00, 03
  0a66, 00, fd, ff, 05, 00, 01, 00, 00, 00, 00, 00, ff, ff, 02, 00, 03
  0a67, 00, ff, ff, fe, ff, 02, 00, 03, 00, 00, 00, 00, 00, ff, ff, 01
  0a68, 00, 05, 00, f7, ff, 02, 00, 03, 00, fd, ff, 02, 00, 00, 00, ff
  0a69, ff, fe, ff, 03, 00, 04, 00, 04, 00, 03, 00, ff, ff, fe, ff, 04
  0a6a, 00, f9, ff, 01, 00, 05, 00, f7, ff, 02, 00, 01, 00, fb, ff, 02
  0a6b, 00, 03, 00, fb, ff, fe, ff, 05, 00, fd, ff, 03, 00, 03, 00, f6
  0a6c, ff, 00, 00, 02, 00, f9, ff, 07, 00, 01, 00, 01, 00, ff, ff, 03
  0a6d, 00, fe, ff, 03, 00, 03, 00, 02, 00, 06, 00, 03, 00, fa, ff, 04
  0a6e, 00, 07, 00, 02, 00, 08, 00, 01, 00, 04, 00, 00, 00, 03, 00, 0b
  0a6f, 00, fe, ff, 01, 00, 09, 00, 00, 00, 07, 00, ff, ff, 00, 00, 05
  0a70, 00, 02, 00, 09, 00, 03, 00, 03, 00, 06, 00, 03, 00, 06, 00, ff
  0a71, ff, 03, 00, 0a, 00, fc, ff, 00, 00, 01, 00, 03, 00, 04, 00, 00
  0a72, 00, 01, 00, 04, 00, 04, 00, f8, ff, 01, 00, fd, ff, f3, ff, 01
  0a73, 00, ff, ff, fd, ff, 00, 00, f9, ff, fe, ff, 01, 00, fb, ff, fb
  0a74, ff, 07, 00, fd, ff, fb, ff, 07, 00, fc, ff, f7, ff, 06, 00, fc
  0a75, ff, fb, ff, 05, 00, fb, ff, f9, ff, 03, 00, fb, ff, f9, ff, 05
  0a76, 00, 01, 00, f4, ff, 06, 00, fc, ff, f8, ff, 05, 00, fd, ff, fb
  0a77, ff, 06, 00, fc, ff, fe, ff, 05, 00, fb, ff, fe, ff, 04, 00, 03
  0a78, 00, fb, ff, 03, 00, 07, 00, fb, ff, 05, 00, 11, 00, ff, ff, 03
  0a79, 00, d1, ab, 00, c0, 1b, 0b, 00, 05, 00, 02, 00, 0e, 00, 05, 00
